id,food_id,user_id,parent_comment_id,content_text,media_url,like_count,reply_count,status,created_at,updated_at
142,142,135,141,马记永兰州牛肉面中海金融中心店品质稳定。面条粗细可选从毛细到二宽都有面条筋道弹牙。汤底清亮的鲜牛肉片切得薄入汤变色就能吃。价格合理出餐快是附近上班族的午饭首选。中午饭点人多要稍微等一下。,,0,0,1,2026/6/10 19:10,2026/6/10 19:10
143,143,139,143,来涮蜀鲜牛肉串串火锅菜市口店开了不久但人气涨得快。串串种类多牛肉串是招牌腌制入味。锅底选了牛油麻辣的越煮越香辣得过瘾。小料台很丰富自己调蘸碟。营业到深夜适合下了班来吃个热闹。,,0,0,1,2026/5/13 11:05,2026/5/13 11:05
144,144,53,143,灯堂咖啡大吉巷店是个安静的小众咖啡馆不太显眼。拿铁和手冲都不错豆子新鲜。店里还有小糕点配咖啡刚好。环境简约舒适适合一个人来读书或者办公。营业时间到下午五点晚上不开门。,,0,0,1,2026/4/3 21:46,2026/4/3 21:46
145,145,169,145,鲜牛记潮汕牛肉火锅中海大吉港店主打现切牛肉。牛肉切得薄颜色鲜红一看就知道没冻过。汤底是牛骨熬的清汤涮牛肉吃原味沙茶酱是灵魂。每个部位的口感不一样吊龙的嫩和五花趾的脆都值得尝试。环境干净服务好。,,0,0,1,2026/4/12 18:34,2026/4/12 18:34
146,146,157,145,前羽铁板烧海鲜自助大吉巷店环境不错海鲜品种丰富。师傅在铁板上现烤边烤边表演翻铲子很炫。三文鱼煎得外香里嫩牛排切成小块一口一块。海鲜食盒里面的虾和扇贝个头大新鲜度高。价格不低但海鲜品质和量都对得起这个价钱。,,0,0,1,2026/3/9 1:38,2026/3/9 1:38
147,147,143,147,聚点串吧菜市口店的炒饭意外地好吃。蛋炒饭粒粒分明有大火爆炒的锅气。配着烤串一起吃太香了。晚上下班了和同事来这里喝两杯聊聊天。串吧的氛围就是放松不用拘谨。,,0,0,1,2026/2/12 7:19,2026/2/13 22:33
148,148,114,147,方砖厂69号炸酱面中海大吉巷店是分店但品质不输总店。炸酱肉丁大颗酱香浓郁面码齐全。面条筋道拌开以后每根面都裹满了酱。配着腊八蒜和一碗面汤解腻。在地下一层位置稍微偏但也值得找过去。,,0,0,1,2026/2/3 23:57,2026/2/3 23:57
149,149,122,149,渝特别鱼头火锅菜市口总店鱼头很大一个炖在红汤锅里很霸气。鱼肉嫩滑辣味入得深吃到后面嘴唇发麻。配菜推荐豆花吸满了红油比鱼肉还香。装修是重庆江湖风格红灯笼竹椅子很有氛围。不能吃太辣的话一定提前说微辣。,,0,0,1,2026/5/13 4:41,2026/5/13 4:41
150,150,163,149,晓蕊家凉皮开了很多年了味道一直没变过。凉皮滑爽筋道麻酱给得足辣椒油是自家炸的那种香辣。夏天吃一碗凉皮配个肉夹馍特别爽。冬天还有麻辣烫也不错。西草厂这边的小馆子里算是人气很旺的一家了。,,0,0,1,2026/4/10 19:35,2026/4/10 19:35
151,151,83,151,瑞幸新华百货新街口店在商场二楼逛累了来一杯。三明治加热后口感不错面包软馅料实在。椰云拿铁依然是最爱椰味浓郁。手机下单到店直接取不用等很方便。,,0,0,1,2026/3/31 6:08,2026/3/31 6:08
152,152,167,151,云阿蛮云南生烫牛肉米线新百CC茂店汤底鲜辣牛肉现切现烫。把生牛肉片放进滚烫的汤里涮几秒就变色嫩滑无比。米线是云南的那种酸浆米线比普通米粉更滑爽。配着蘸水吃层次更丰富。商场里能有这么正的云南味不容易。,,0,0,1,2026/4/10 4:56,2026/4/10 4:56
153,153,116,153,农小锅新华百货店是那种自选小火锅一个人一个小锅。锅底选择多番茄的和牛油的都不错。菜品新鲜肉卷蔬菜丸子每样都有。按盘子颜色计价吃多少算多少灵活方便。适合一个人吃或者两三个人随便吃一口。,,0,0,1,2026/5/18 1:25,2026/5/18 1:25
154,154,177,153,国拓小院开在新街口七条一个院子里门脸不大但别有洞天。菜品就是家常菜味道不花哨但吃得舒服。炖排骨和红烧鱼都不错。小院的环境安静天暖和的时候在院子里面吃饭很惬意。适合小范围的朋友聚餐。,,1,0,1,2026/5/10 2:29,2026/5/10 2:29
155,155,141,155,绿茶餐厅新百CCmall店是江浙菜路线性价比可以。面包诱惑是每次必点的甜品烤面包上面放冰淇淋。绿茶烤鸡外皮微脆鸡肉嫩味道偏甜口。环境走的是江南庭院风格小桥流水很有感觉。饭点人多经常要排队建议早去。,,0,0,1,2026/3/4 20:40,2026/3/4 20:40
156,156,181,155,星巴克新华百货店就在商场一层入口位置方便。早上上班前买一杯拿铁带着走。星冰乐夏天很受欢迎各种口味都有。环境就是标准星巴克的样子没什么特别的。营业时间到晚上九点比商场关得晚。,,0,0,1,2026/4/23 15:21,2026/4/23 15:21
157,157,161,157,兰湘子新百CCmall店主打湘菜小炒上菜快。小炒黄牛肉是招牌牛肉嫩滑辣椒够味。酸辣鸡杂也很好吃酸豆角提味下饭神器。米饭是无限续的湖南人的米饭自由在这里实现了。价格实惠在商场里算是性价比很高的。,,0,0,1,2026/4/27 3:26,2026/4/27 3:26
158,158,173,157,陈记顺和潮汕牛肉火锅新百CCmall店牛肉每天现切。胸口油看着白但煮出来是脆的完全不腻。匙仁和吊龙是嫩肉党必点的两份肉。沙茶酱是灵魂要加一勺蒜蓉和芹菜末调匀蘸着吃。环境干净亮堂通风好吃完身上没味道。,,0,0,1,2026/5/6 6:24,2026/5/6 6:24
159,159,159,159,便宜坊新街口店是焖炉烤鸭的代表老字号。焖炉出来的鸭子皮不是脆的但肉质更嫩汁水更多。和挂炉烤鸭是完全不同的体验各有各的好。饼是荷叶饼薄而有韧性卷着鸭肉和酱吃很满足。在商场六层吃饭还能俯瞰下面的人流。,,0,0,1,2026/3/25 11:56,2026/3/25 11:56
160,160,146,159,大嘴烤翅东北菜在佟麟阁路开了很多年了。烤翅是招牌蜜汁味的甜咸外皮烤得微微焦。东北菜也做得不错锅包肉酸酸甜甜的。店不大但是每天晚上人都不少吃夜宵来这准没错。营业到凌晨可以慢慢吃到很晚。,,0,0,1,2026/4/1 22:04,2026/4/2 2:36
161,161,138,161,胜一兰私房湘菜开在新文化街鲁迅中学旁边。湘菜做得够辣够劲小炒肉和剁椒鱼头是必点。腊肉是自己熏的切成薄片炒蒜苗香到没朋友。环境安静包间多适合聚餐。离家近所以隔三差五就想去吃一次。,,0,0,1,2026/5/20 11:57,2026/5/20 11:57
162,165,146,161,白鹿原西安肉夹馍西四南大街店主打油泼面。面上来的时候油还在滋啦响拌匀了以后每根面都裹满辣椒面和蒜。肉夹馍的馍是现打的酥脆掉渣里面的肉肥瘦相间。价格不贵是西四这边很实惠的陕西面馆。,,0,0,1,2026/5/6 14:44,2026/5/6 14:44
163,166,169,163,天健宾馆中餐厅环境雅致安静包间多。菜品走精致路线波士顿奶油龙虾做得好看又好吃。中午的商务套餐性价比高几道菜配米饭和汤。服务专业到位适合正式的宴请。,,0,0,1,2026/4/8 16:15,2026/4/8 16:15
164,163,70,163,肉没得说。队太难排。,,0,0,1,2026/2/24 15:31,2026/2/28 4:06
165,167,104,165,紫光园西四店主打烤鸭品质稳定价格亲民。鸭子烤得皮酥肉嫩不油腻。其他菜也是京菜路子干炸丸子和焦溜肉片都不错。饭点人多但翻台快等位不用太久。附近居民的常选餐馆。,,0,0,1,2026/4/26 8:42,2026/4/26 8:42
166,169,163,165,阿妹滋溜米线西四店营业到深夜是西四的深夜食堂。米线滑爽汤底鲜辣配菜丰富可以自己选。酸汤米线最开胃酸辣交织越吃越爽。十点以后还有不少人陆续进来吃夜宵。一个人一碗米线二三十块钱搞定。,,0,0,1,2026/2/6 12:20,2026/2/6 12:20
167,170,95,167,刘二姐襄阳牛肉面西四店汤底是红油的牛肉味浓郁鲜辣。面条是碱水面口感弹牙有嚼劲和普通白面不一样。牛肉给得大方切片码在面上。加个卤蛋再加一份豆干就是全套。下班来一碗整个人都精神了。,,0,0,1,2026/4/29 0:08,2026/4/29 0:08
168,1629,151,167,南门涮肉后海店靠窗位可以看到湖景加分。,,0,0,1,2026/2/23 2:29,2026/2/23 2:29
169,171,155,169,炙子革命老北京烤肉西单店烤肉用的是传统的铁炙子炉子。腌好的牛羊肉放在炙子上呲啦作响烤到边角微焦最好吃。夹进芝麻烧饼里就是北京的汉堡。锡纸大虾烤着也好吃虾肉嫩蒜蓉铺满。环境就是老北京烤肉馆的样子热闹。,,1,0,1,2026/4/21 0:21,2026/4/21 0:21
170,173,160,169,老北京和府烤鸭店在柳荫街什刹海附近位置好。烤鸭价格实惠比景区那些店良心。味道就是家常烤鸭水平不能说惊艳但不会踩雷。环境简单适合逛什刹海顺便吃个便饭。,,0,0,1,2026/5/28 9:26,2026/5/28 9:26
171,174,157,171,饺饺乐包子铺地安门店主打手工包子。包子皮薄馅大猪肉大葱的最受欢迎汁水丰富。粥和小菜套餐很实惠早上来一套就够了。附近居民和学生来得多人均不贵。店面不大胜在实在。,,0,0,1,2026/4/18 6:18,2026/4/18 6:18
172,2902,162,171,新荣记刀鱼馄饨绝了。,,7,0,1,2026/5/1 5:41,2026/5/1 5:41
173,175,66,173,北平李府家宴护国寺店主打烤鸭和新派京菜。环境古色古香有老北京府宅的感觉。烤鸭做得不错鸭皮酥脆配面饼面酱。双人餐的性价比高两个人能吃到撑。服务好服务员会帮忙介绍每道菜。适合带外地朋友体验京味。,,0,0,1,2026/5/4 13:29,2026/5/4 13:29
174,176,162,173,峨嵋酒家德内店是老字号宫保鸡丁是梅兰芳爱吃的那一版。花生酥脆鸡丁嫩滑酸甜微辣平衡得绝了。其他菜也是川菜老派做法不花哨但扎实。环境就是老饭馆的样子服务员都是老员工了。护国寺这片吃川菜的首选。,,0,0,1,2026/3/15 5:07,2026/3/15 5:07
175,177,24,175,烤肉刘恭王府店主打炙子烤肉烤鲜羊肉是招牌。羊肉腌得入味在炙子上烤得外焦里嫩。配着糖蒜和拍黄瓜解腻。环境是胡同里的小院不豪华但有味道。逛完恭王府出来拐个弯就到了很方便。,,0,0,1,2026/3/7 13:58,2026/3/7 13:58
176,178,122,175,金元便民酱肉小吃早上五点就开门了主要做早点。酱肉是招牌猪头肉酱得入味切片夹火烧里。小米粥和小咸菜免费配着吃。附近的居民每天早上的固定早餐点。过了十点酱肉就卖完了想吃得赶早。,,0,0,1,2026/4/29 3:47,2026/4/29 3:47
177,179,174,177,泛太平洋酒店宴会厅档次高环境气派适合大型活动。宴会级别的菜出品稳定海鲜新鲜摆盘精致。参加过朋友的婚宴菜品和布置都很讲究。不是日常吃饭的地方但有活动的时候体验很好。,,0,0,1,2026/5/16 3:42,2026/5/16 3:42
178,180,176,177,教育部机关餐厅不对外开放是内部食堂。但要说大锅菜能做到这个水平也确实不容易。菜品每天换红烧肉回锅肉吃得饱也吃得香。能在这里吃饭的人都是有福气的。,,0,0,1,2026/4/24 21:59,2026/4/24 21:59
179,181,147,179,泛小厨便民厨房主打家常菜价格非常实惠。食堂风格的大锅菜两荤一素加米饭十来块钱。味道就是普通家常水平谈不上多好吃但吃饱没问题。附近上班族和居民的日常选择。,,0,0,1,2026/4/21 7:58,2026/4/21 7:58
180,182,148,179,美团外卖柜不是餐厅是外卖取餐柜。快递小哥把外卖放进去用户扫码取餐。解决了外卖放楼下被误拿的问题很方便。位置在大木仓胡同附近方便周边办公的人取餐。,,1,0,1,2026/5/16 13:34,2026/5/16 13:34
181,183,131,181,于府私厨在泛太平洋酒店二层走精致高端路线。单人餐包括几道菜和甜品份量精致不浪费。味道对得起价格摆盘用心像艺术品。环境私密安静适合商务午餐或者重要约会。需要提前预定。,,0,0,1,2026/6/12 16:46,2026/6/12 16:46
182,184,25,181,琥珀咖啡在泛太平洋酒店一层大堂环境舒适。奶咖做得好奶泡打得绵密细腻入口顺滑。也有一些小蛋糕和甜点配咖啡刚好。在酒店里喝咖啡的好处是安静人少服务好。适合等人或者商务洽谈。,,0,0,1,2026/4/1 18:24,2026/4/1 18:24
183,186,141,183,星巴克西单大悦城写字楼店每天早上上班前人最多。抹茶星冰乐夏天的时候点的人最多清爽解渴。写字楼底层的位置方便不下楼就能买到。环境就是商务星巴克没有太多休闲座位主打快速。,,1,0,1,2026/2/17 22:31,2026/2/17 22:31
184,187,59,183,食神锅奉行西单店主打珍汤火锅汤底是精华。锅底据说是用多种食材长时间熬出来的浓郁鲜香。涮牛肉之前先喝一碗汤暖胃。牛肉切得薄纹理好看颜色鲜红。环境雅致服务好适合约会有格调的火锅。,,0,0,1,2026/6/9 23:12,2026/6/9 23:12
185,251,111,185,元想空间META SPACE在亚洲金融大厦地下一层环境很有未来感。咖啡和甜点做得不错颜值高适合拍照。营业到凌晨两点是夜猫子的去处。大大的落地窗可以看到大厦的中庭空间感很好。下午茶套餐划算适合约朋友聊事。,,0,0,1,2026/5/10 18:44,2026/5/10 18:44
186,345,115,185,向阳庄烧烤望京西园店藏在小区里面不太好找。烤鸡翅是招牌蜜汁和辣的都好吃皮烤得微焦肉嫩多汁。环境就是社区烧烤店的样子接地气。望京西园这边的居民晚上经常来喝啤酒吃串。价格实惠量也大。,,4,0,1,2026/5/26 23:30,2026/5/26 23:30
187,456,158,187,信阳牛肉汤模式口大街这家就是个路边小馆。牛肉汤用大锅熬的汤色白浓郁牛肉切得薄入碗即熟。配个烧饼或者馍泡在汤里吃很香。冬天的时候来一碗暖到脚趾。就是环境简单但牛肉汤确实好喝。,,0,0,1,2026/2/15 2:30,2026/2/15 2:30
188,512,46,187,康陵正德春饼宴25号院在十三陵那边主打春饼自助。春饼是现烙的薄而有韧性。酱肘子切成薄片合菜炒鸡蛋土豆丝每样都有。自己卷饼吃的乐趣外卖比不了。周末开车去十三陵郊游顺道来吃一顿很值。,,1,0,1,2026/5/6 14:38,2026/5/6 14:38
189,567,115,189,老王府羊蝎子铜锅涮肉王府井店位置极好。羊蝎子炖得烂乎入味骨髓香浓汤底麻辣适中。吃完羊蝎子锅底涮点豆腐白菜收尾。铜锅涮肉也做得不错羊肉切得薄。在王府井逛完街来吃一顿暖和又解馋。,,1,0,1,2026/3/5 16:23,2026/3/5 16:23
190,623,118,189,紫光园西三旗店是西三旗这边的老牌京菜馆。烤鸭品质稳定价格合理不是那种宰客的。菜量给得大味道家常店面也干净整洁。早上还有早点豆腐脑油条烧饼都有。西三旗居民的聚会常选地。,,0,0,1,2026/5/31 2:30,2026/5/31 2:30
191,1001,69,191,北京饭店谭家菜是京城的老牌高端餐厅。油焖大虾做得精致每只虾都大个饱满酱汁浓郁。服务是老派的周到穿旗袍的服务员举止得体。环境是复古风格充满了年代感。适合非常重要的宴请。,,3,0,1,2026/5/23 11:06,2026/5/23 11:06
192,1203,42,191,刘记固始鹅块在黄马路这边开车来比较方便。鹅块是河南固始的做法鹅肉炖得烂乎汤白味鲜。鹅块切得大块入口不柴不腻。配着米饭和辣椒酱吃很过瘾。周围比较偏僻但味道值得专门跑一趟。,,0,0,1,2026/3/11 6:40,2026/3/11 6:40
193,1447,147,193,很久以前羊肉串的羊排非常好吃可以自己烤。调料也很丰富自己撒配啤酒。,,0,0,1,2026/4/21 10:47,2026/4/21 10:47
194,701,173,193,河间驴肉火烧真的好好吃一定要趁热买。驴肉不腥不臊火烧外酥里软。第一次吃驴肉就爱上了。,,7,0,1,2026/4/29 23:43,2026/4/29 23:43
195,1356,126,195,牛街聚宝涮大栅栏店是聚宝源体系的分店品质有保证。手切羊肉不冻现切红白分明。清汤锅底涮出来的肉是甜的。麻酱自己调韭菜花腐乳酱豆腐各个不少。大栅栏逛完来涮一顿是固定路线。,,0,0,1,2026/4/9 4:29,2026/4/9 4:29
196,1498,114,195,南来顺饭庄是百年老字号清真馆子在南菜园这边。艾窝窝软糯香甜是传统小吃里面的馅料足。早点特别好豆汁焦圈面茶每样都有。很多南城的老北京每天早上都来吃早点。吃的就是这种百年不变的老味道。,,0,0,1,2026/1/24 10:52,2026/1/24 10:54
197,1780,171,197,乡菜馆在海淀北安河那边位置偏但味道实在。家常菜做得不错红烧肉炖得烂乎炒青菜也有锅气。菜量给得大价格实惠。附近没有太多餐厅所以这家成了周边居民和工人的食堂。环境简单就是普通小馆子的样子。,,0,0,1,2026/2/3 7:55,2026/2/3 15:19
198,2034,108,197,Manner Coffee金澳国际店在北三环写字楼底下早上七点就开门。海盐焦糖拿铁是招牌口感顺滑甜咸交织。价格比星巴克便宜不少自带杯还能减钱。咖啡师服务态度好出品稳定。早上上班前手机点一杯到店直接拿走效率高。,,0,0,1,2026/3/27 9:00,2026/3/27 9:00
199,2478,149,199,第一家烧烤在怀柔红螺镇附近晚上才开门只做晚市。烤串用的是碳火羊肉串肥瘦相间烤得冒油。烤鸡翅和烤韭菜也好吃。环境就是村里的小院子夏天在院子里吃烧烤喝啤酒太惬意了。来红螺寺玩的话晚上可以考虑来这里。,,4,0,1,2026/4/13 9:07,2026/4/13 9:07
200,2891,151,199,呱呱烧鸡酱肉松榆里店主打烧鸡和酱肉。烧鸡烤得皮脆肉嫩酱肉里的猪头肉卤得入味切片后夹火烧吃很香。只有上午和下午两个时段开门去之前最好确认下时间免得跑空。松榆里这边的老店附近居民都很认。,,4,0,1,2026/4/3 7:53,2026/4/3 7:53
201,3214,101,201,重庆大厦火锅烧烤工体东路这家营业到凌晨甚至通宵。火锅是重庆牛油锅底辣味足麻味重越煮越香。烧烤也不错烤串和烤鱼都有。环境就是重庆江湖风的装修红灯笼竹椅子。夜里饿了出来找吃的这里是最佳选择之一。,,2,0,1,2026/3/3 6:34,2026/3/3 6:34
