name,detail_url,desc,address,tags,image
高君宇烈士墓,https://s.visitbeijing.com.cn/attraction/120693,高君宇墓位于宣武区陶然亭公园石桥南锦秋墩的北坡前，其身旁还有一位他生前的女友石评梅女士之墓。,北京市宣武区陶然亭公园石桥南锦秋墩的北坡前,特色游,https://r1.visitbeijing.com.cn/vbj-s/2017/0719/20170719062656366.jpg
国子监街,https://s.visitbeijing.com.cn/attraction/120690,国子监街，在北京市东城区安定门内，是一条东西向的胡同。,北京市东城区安定门内,遗产古迹 | 休闲娱乐 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2017/0719/20170719042705486.jpg
长城大庄科段,https://s.visitbeijing.com.cn/attraction/120685,大庄科段长城，与八达岭段长城同属“内长城”，其起点位于大庄科乡龙泉峪村东1.4公里处，同怀柔的水峪村长城相接,起点位于北京市延庆区大庄科乡龙泉峪村东1.4公里处,遗产古迹 | 特色游 | 登山,https://r1.visitbeijing.com.cn/vbj-s/2017/0717/20170717051157467.jpg
喇叭沟原始森林,https://s.visitbeijing.com.cn/attraction/120696,喇叭沟门原始次生林生态景区，在怀柔区最北端的喇叭沟门满族乡孙栅子村，距北京市区约160公里，有原始次生林7万亩，海拔1700多米高的南猴岭是怀柔区的最高峰。,北京市怀柔区喇叭沟门满族乡孙栅子村,特色游 | 登山 | 采摘 | 烧烤 | 踏青 | 赏花 | 红叶 | 银杏,https://r1.visitbeijing.com.cn/vbj-s/2017/0720/20170720051835990.jpg
北京马骏烈士墓,https://s.visitbeijing.com.cn/attraction/120691,马骏烈士墓于1984和1987年分别被朝阳区和北京市政府列为重点烈士名墓及文物保护单位。,日坛北路6号日坛公园内,休闲娱乐 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2017/0719/20170719052123496.jpg
常营清真寺,https://s.visitbeijing.com.cn/attraction/120684,常营清真寺位于北京市朝阳区常营地区常营民族新村。1986年，朝阳区人民政府将“常营清真寺”公布为“北京市朝阳区文物保护单位”。,北京市朝阳区常营地区常营民族新村,特色游,https://r1.visitbeijing.com.cn/vbj-s/2017/0717/20170717043811440.jpg
棺材山,https://s.visitbeijing.com.cn/attraction/120689,顾名思义，棺材山外形怪异，远观真如一口巨棺横卧于群峰之间。,北京市房山区以西30公里黄山店村,特色游 | 登山 | 踏青 | 赏花 | 避暑,https://r1.visitbeijing.com.cn/vbj-s/2017/0719/20170719034705588.jpg
望京亭,https://s.visitbeijing.com.cn/attraction/120692,据说可以看见整个北京城的亭子。,北京市颐和园北3公里处,特色游 | 登山 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2017/0719/20170719061412408.jpg
斋堂城遗址,https://s.visitbeijing.com.cn/attraction/120687,斋堂城遗址 位于北京市门头沟区斋堂镇斋堂村，是东通京师、西达河北省至蒙古高原的大道，明代建城于此，扼守古道通途。,北京市门头沟区斋堂镇斋堂村,遗产古迹 | 特色游 | 踏青,https://r1.visitbeijing.com.cn/vbj-s/2017/0718/20170718053636853.jpg
北京静逸清采摘园,https://s.visitbeijing.com.cn/attraction/120655,静逸清采摘园，是祥居集团的主要成员和对外宣传的重要窗口。她坐落在“中国西瓜之乡”、美丽富饶的京南重镇-庞各庄。,北京市大兴区庞各庄,采摘,https://r1.visitbeijing.com.cn/vbj-s/2017/0615/20170615014028832.jpg
东华门大街,https://s.visitbeijing.com.cn/attraction/120695,东华门大街西起故宫东华门，东至王府井大街，路面宽敞，长不过一站路。,北京东城区东华门大街,特色游,https://r1.visitbeijing.com.cn/vbj-s/2017/0720/20170720045734526.jpg
老北京风情街,https://s.visitbeijing.com.cn/attraction/120694,老北京风情街位于中国北京市东城区王府井地区，是集中展示老北京民俗文化的商业中心。,中国北京市东城区王府井地区,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2017/0720/20170720043447317.jpg
慈禧水道,https://s.visitbeijing.com.cn/attraction/120686,"""慈禧水道""具有悠久的历史和丰富的文化内涵，始于乾隆，盛于光绪。",西城区西直门外大街135号（慈溪河道起点）,特色游,https://r1.visitbeijing.com.cn/vbj-s/2017/0718/20170718050842540.jpg
艺术8,https://s.visitbeijing.com.cn/attraction/120958,艺术8坐落于北京东城区皇城根北街甲20号，建于1920年的原中法大学。,北京市东城区东皇城根北街甲20号（原中法大学）,休闲娱乐 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2018/0105/20180105032711962.jpg
静心斋,https://s.visitbeijing.com.cn/attraction/120861,静心斋原名镜清斋。在北海北岸，西邻天王殿。,北京市西城区文津街1号,遗产古迹 | 特色游 | 踏青 | 赏花 | 避暑,https://r1.visitbeijing.com.cn/vbj-s/2017/0829/20170829051302418.jpg
京师女子师范学堂旧址,https://s.visitbeijing.com.cn/attraction/120857,京师女子师范学堂旧址位于西城区新文化街45号，现为北京市鲁迅中学。,北京市西城区新文化街45号,休闲娱乐 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2017/0829/20170829033908964.jpg
快雪堂,https://s.visitbeijing.com.cn/attraction/120853,快雪堂位于北海公园波光潋滟的太液池北岸，紧邻九龙壁，规制宏敞的阐福寺东侧。,北京市西城区文津街1号(故宫北),特色游 | 避暑,https://r1.visitbeijing.com.cn/vbj-s/2017/0828/20170828041206267.jpg
荀慧生故居,https://s.visitbeijing.com.cn/attraction/120851,荀慧生故居为区级文物保护单位。位于北京市宣武区山西街。故居坐西朝东，四合院格局。,北京市宣武区山西街,遗产古迹,https://r1.visitbeijing.com.cn/vbj-s/2017/0828/20170828093524353.jpg
西苑美食街,https://s.visitbeijing.com.cn/attraction/120677,西苑美食街地处北京西苑地铁站，是海淀区小有名气的集购物与美食于一体的景区,北京地铁西苑站,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2017/0712/20170712052629376.jpg
祾恩殿,https://s.visitbeijing.com.cn/attraction/120860,站在祾恩门内向北望，一座气势非凡的大殿矗立在庭院的中央，它就是十三陵中唯一保存下来的祾恩殿。,北京昌平县天寿山南麓,特色游,https://r1.visitbeijing.com.cn/vbj-s/2017/0829/20170829045629835.jpg
汤河口白河湾湿地公园,https://s.visitbeijing.com.cn/attraction/120682,怀柔白河湾湿地公园位于怀柔区汤河口镇和琉璃庙镇境内，沿汤河而下，北至汤河口镇政府、沿后安岭村向南至琉璃庙镇政府附近。,怀柔区汤河口镇和琉璃庙镇境内，沿汤河而下，北至汤河口镇政府、沿后安岭村向南至琉璃庙镇政府附近,休闲娱乐 | 特色游 | 烧烤 | 踏青 | 赏花 | 漂流,https://r1.visitbeijing.com.cn/vbj-s/2017/0714/20170714033138619.jpg
北京大柳树鬼市,https://s.visitbeijing.com.cn/attraction/120681,北京只在周三晚上凌晨三点开始的杂货市场，是京城探险寻球刺激的好去处,北京东五环大柳树市场,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2017/0714/20170714030231546.jpg
罗红摄影艺术馆,https://s.visitbeijing.com.cn/attraction/120977,罗红摄影艺术馆展出的是从罗红先生20年拍摄的几十万张作品中精选出来的第一批150张照片，含自然风光、野生动物、神秘的纳纯湖三大部分，每一部分都让人身临其境地感受大自然磅礴的力量和罕见的美，激发人对自然最本能的渴望与向往。,北京顺义天竺杨林出口路（机场高速杨林大道出口200米路南）,博物馆 | 休闲娱乐 | 特色游 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2018/0702/20180702024050187.jpg
松美术馆,https://s.visitbeijing.com.cn/attraction/120975,松美术馆是一座具有国际视角、国际标准的艺术空间，坐落于北京市顺义区温榆河畔。由华谊兄弟创始人、董事长，当代艺术家，收藏家王中军先生创办，于2017年9月正式开馆。,北京市顺义区天竺镇格拉斯路,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2018/0626/20180626072609857.png
北务香逸葡萄大观园,https://s.visitbeijing.com.cn/attraction/120678,北务香逸葡萄大观园坐落于京郊瓜菜名镇——北务，几年来在北京市园林绿化局、北京市农林科学院、顺义区人民政府的鼎力支持，北务香逸葡萄大观园选用香味浓郁，色泽鲜艳，按早、中、晚熟搭配的60余个鲜食香味葡萄。,北京顺义区北务镇北务村东,特色游 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2017/0713/20170713033811486.jpg
国礼大桃采摘园,https://s.visitbeijing.com.cn/attraction/120688,桃养人”，并将其唤作“寿桃”，是因为桃的益处众人皆知：桃具有补中益气、养阴生津、润肠通便的功效，尤其适用于气血两亏、面黄肌瘦、心悸气短、便秘、闭经、淤血肿痛等症状的人多食。,北京市平谷区夏各庄镇陈太务村 金海湖镇胡庄村 大华山镇华山村,采摘,https://r1.visitbeijing.com.cn/vbj-s/2017/0718/20170718062154407.jpg
宋庆龄青少年科技文化交流中心,https://s.visitbeijing.com.cn/attraction/120978,宋庆龄青少年科技文化交流中心面向青少年、儿童，构建科技、艺术、文化、运动、自然教育、社会交往等六大体系的体验教育平台。,北京市海淀区玉渊潭南路11号中国宋庆龄青少年科技文化交流中心,特色游,https://r1.visitbeijing.com.cn/vbj-s/2018/0703/20180703103239598.jpg
行舟紫竹院，看竹赏花,https://s.visitbeijing.com.cn/attraction/120970,紫竹院公园位于北京西三环内，海淀区白石桥附近，北京首都体育馆西侧。紫竹院公园始建于  1953年，因园内西北部有明清时期庙宇，“福荫紫竹院”而得名，有蜀南竹海的竹园别致，又有兔耳岭的灵石草甸景观。,北京市海淀区中关村南大街35号,休闲娱乐 | 特色游 | 采摘 | 垂钓 | 踏青 | 赏花 | 漂流 | 避暑 | 红叶 | 银杏 | 温泉 | 滑雪,https://r1.visitbeijing.com.cn/vbj-s/2018/0605/20180605030158763.jpg
模式口古街,https://s.visitbeijing.com.cn/attraction/120670,,北京市石景山区中部,休闲娱乐 | 踏青,https://r1.visitbeijing.com.cn/vbj-s/2017/0629/20170629095548243.jpg
龙潭公园龙吟阁,https://s.visitbeijing.com.cn/attraction/120814,龙潭公园的龙吟阁景区，位于公园西南部。,北京市东城区龙潭路18号,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2017/0816/20170816060045235.jpg
玉峰塔,https://s.visitbeijing.com.cn/attraction/120867,玉峰塔也称“大塔”或“定光塔”，位于北京西北的玉泉山主峰上香积寺内。,北京海淀区玉泉山主峰香积寺内,登山 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2017/0831/20170831043846363.jpg
岔道口村,https://s.visitbeijing.com.cn/attraction/120767,延庆八达岭镇的“岔道口”村。“岔道口”村建于明代，已有450年历史，历经沧桑，古城处处可见明、清遗迹，并且已于2000年被市文物部门列为市级文物保护单位。今天的岔道口村，已经发展成为旅游民俗村。,,特色游 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2017/0809/20170809052654959.jpg
王承恩墓,https://s.visitbeijing.com.cn/attraction/120855,北京昌平区明十三陵陵区内、思陵前方有一座陪葬墓，普遍认为该墓是明朝末年明崇祯皇帝朱由检的心腹太监王承恩的墓葬，通常称为王承恩墓。,北京市昌平区十三陵镇悼陵监村东南方向,特色游,https://r1.visitbeijing.com.cn/vbj-s/2017/0828/20170828045001918.jpg
十三陵·昭陵,https://s.visitbeijing.com.cn/attraction/120773,明昭陵位于北京市昌平区，是明十三陵中的一座陵墓，在大峪山东麓，是明朝第十二位皇帝穆宗朱载垕及其三位皇后的合葬陵寝。,北京昌平区大峪山东麓,遗产古迹 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2017/0810/20170810041028635.jpg
十三陵·康陵,https://s.visitbeijing.com.cn/attraction/120772,明十三陵的康陵，是明朝第十位皇帝武宗朱厚照和皇后夏氏的合葬陵墓。,昌平天寿山陵区莲花山东麓,遗产古迹 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2017/0810/20170810034829625.jpg
十三陵·裕陵,https://s.visitbeijing.com.cn/attraction/120771,明裕陵，位于明十三陵天寿山西峰石门山南麓，是明朝第六位皇帝明英宗朱祁镇和皇后钱氏、周氏的合葬陵寝。裕陵经多年风雨已残破不全，于2001年进行了彻底的修缮。,北京市昌平区十三陵地区,遗产古迹 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2017/0811/20170811100747438.jpg
十三陵·泰陵,https://s.visitbeijing.com.cn/attraction/120703,明泰陵，位于笔架山东南麓，这里又称“施家台”，或“史家山”，是明朝第九帝孝宗敬皇帝朱祐樘（年号弘治）及皇后张氏的合葬陵寝。,北京昌平区笔架山东南麓,遗产古迹 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2017/0726/20170726052647522.jpg
十三陵·庆陵,https://s.visitbeijing.com.cn/attraction/120702,庆陵，位于十三陵中的长陵西北1.5公里，献陵西北约0.5公里，北京昌平天寿山陵内黄山寺二岭南麓，是明朝第十四位皇帝——明光宗朱常洛和皇后郭氏、王氏、刘氏的合葬陵寝。,北京市昌平区天寿山,遗产古迹 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2017/0726/20170726050930174.jpg
十三陵·景陵,https://s.visitbeijing.com.cn/attraction/120701,明景陵是指明朝第五位皇帝宣宗朱瞻基与皇后孙氏的合葬陵寝，位于天寿山东峰（又名黑山）之下，建造动用10万余人，在1463年3月19日完工。,北京市昌平区天寿山东峰,遗产古迹 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2017/0726/20170726043521238.jpg
十三陵·永陵,https://s.visitbeijing.com.cn/attraction/120700,明永陵位于北京市昌平区天寿山阳翠岭南麓，是明朝第十一位皇帝世宗朱厚熜及陈氏、方氏、杜氏三位皇后的合葬陵寝。,北京市昌平区天寿山阳翠岭南麓,遗产古迹 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2017/0726/20170726040703681.jpg
十三陵·茂陵,https://s.visitbeijing.com.cn/attraction/120699,明茂陵，位于明十三陵明裕陵右侧的聚宝山下，是明朝第八位皇帝明宪宗朱见深和王氏、纪氏、邵氏三位皇后的合葬陵寝。,位于明十三陵明裕陵右侧的聚宝山,遗产古迹,https://r1.visitbeijing.com.cn/vbj-s/2017/0721/20170721032036474.jpg
十三陵·石牌坊,https://s.visitbeijing.com.cn/attraction/120698,立在北京市昌平区天寿山明十三陵前的陵门是全国现存最大的石牌坊，这是一座六柱五间十一楼的彩绘超大石坊，高五十尺（合16米），宽一百零四尺（合35米），其上巨大的汉白玉石构件和精美的石雕工艺堪称一绝。,北京市昌平区天寿山明十三陵,遗产古迹,https://r1.visitbeijing.com.cn/vbj-s/2017/0721/20170721014733310.jpg
